entry_id,user_id,date,habit_name,target_value,status,notes,timestamp
e_204_water,4057192912,2016-03-19,Drink Water,8,done,,2025-10-26T02:24:07.649793
e_204_read,4057192912,2016-03-19,Read,20,partial,,2025-10-26T02:24:07.649793
e_205_ex,4057192912,2016-03-20,Morning Exercise,30,missed,,2025-10-26T02:24:07.649873
e_205_water,4057192912,2016-03-20,Drink Water,8,missed,,2025-10-26T02:24:07.649873
e_205_read,4057192912,2016-03-20,Read,20,missed,,2025-10-26T02:24:07.649873
e_206_ex,4057192912,2016-03-21,Morning Exercise,30,missed,,2025-10-26T02:24:07.649962
e_206_water,4057192912,2016-03-21,Drink Water,8,done,,2025-10-26T02:24:07.649962
e_206_read,4057192912,2016-03-21,Read,20,done,,2025-10-26T02:24:07.649962
e_207_ex,4057192912,2016-03-22,Morning Exercise,30,missed,,2025-10-26T02:24:07.650053
e_207_water,4057192912,2016-03-22,Drink Water,8,done,,2025-10-26T02:24:07.650053
e_207_read,4057192912,2016-03-22,Read,20,done,,2025-10-26T02:24:07.650053
e_208_ex,4057192912,2016-03-23,Morning Exercise,30,missed,,2025-10-26T02:24:07.650144
e_208_water,4057192912,2016-03-23,Drink Water,8,done,,2025-10-26T02:24:07.650144
e_208_read,4057192912,2016-03-23,Read,20,done,,2025-10-26T02:24:07.650144
e_209_ex,4057192912,2016-03-24,Morning Exercise,30,missed,,2025-10-26T02:24:07.650267
e_209_water,4057192912,2016-03-24,Drink Water,8,partial,,2025-10-26T02:24:07.650267
e_209_read,4057192912,2016-03-24,Read,20,partial,,2025-10-26T02:24:07.650267
e_210_ex,4057192912,2016-03-25,Morning Exercise,30,missed,,2025-10-26T02:24:07.650351
e_210_water,4057192912,2016-03-25,Drink Water,8,missed,,2025-10-26T02:24:07.650351
e_210_read,4057192912,2016-03-25,Read,20,missed,,2025-10-26T02:24:07.650351
e_211_ex,4057192912,2016-03-26,Morning Exercise,30,missed,,2025-10-26T02:24:07.650428
e_211_water,4057192912,2016-03-26,Drink Water,8,partial,,2025-10-26T02:24:07.650428
e_211_read,4057192912,2016-03-26,Read,20,done,,2025-10-26T02:24:07.650428
e_212_ex,4057192912,2016-03-27,Morning Exercise,30,missed,,2025-10-26T02:24:07.650504
e_212_water,4057192912,2016-03-27,Drink Water,8,done,,2025-10-26T02:24:07.650504
e_212_read,4057192912,2016-03-27,Read,20,partial,,2025-10-26T02:24:07.650504
e_213_ex,4057192912,2016-03-28,Morning Exercise,30,missed,,2025-10-26T02:24:07.650576
e_213_water,4057192912,2016-03-28,Drink Water,8,done,,2025-10-26T02:24:07.650576
e_213_read,4057192912,2016-03-28,Read,20,done,,2025-10-26T02:24:07.650576
e_214_ex,4057192912,2016-03-29,Morning Exercise,30,missed,,2025-10-26T02:24:07.650648
e_214_water,4057192912,2016-03-29,Drink Water,8,done,,2025-10-26T02:24:07.650648
e_214_read,4057192912,2016-03-29,Read,20,done,,2025-10-26T02:24:07.650648
e_215_ex,4057192912,2016-03-30,Morning Exercise,30,missed,,2025-10-26T02:24:07.650721
e_215_water,4057192912,2016-03-30,Drink Water,8,done,,2025-10-26T02:24:07.650721
e_215_read,4057192912,2016-03-30,Read,20,done,,2025-10-26T02:24:07.650721
e_216_ex,4057192912,2016-03-31,Morning Exercise,30,missed,,2025-10-26T02:24:07.650794
e_216_water,4057192912,2016-03-31,Drink Water,8,partial,,2025-10-26T02:24:07.650794
e_216_read,4057192912,2016-03-31,Read,20,missed,,2025-10-26T02:24:07.650794
e_217_ex,4057192912,2016-04-01,Morning Exercise,30,missed,,2025-10-26T02:24:07.650867
e_217_water,4057192912,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.650867
e_217_read,4057192912,2016-04-01,Read,20,done,,2025-10-26T02:24:07.650867
e_218_ex,4057192912,2016-04-02,Morning Exercise,30,missed,,2025-10-26T02:24:07.650939
e_218_water,4057192912,2016-04-02,Drink Water,8,missed,,2025-10-26T02:24:07.650939
e_218_read,4057192912,2016-04-02,Read,20,done,,2025-10-26T02:24:07.650939
e_219_ex,4057192912,2016-04-03,Morning Exercise,30,missed,,2025-10-26T02:24:07.651012
e_219_water,4057192912,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.651012
e_219_read,4057192912,2016-04-03,Read,20,missed,,2025-10-26T02:24:07.651012
e_220_ex,4057192912,2016-04-04,Morning Exercise,30,missed,,2025-10-26T02:24:07.651089
e_220_water,4057192912,2016-04-04,Drink Water,8,partial,,2025-10-26T02:24:07.651089
e_220_read,4057192912,2016-04-04,Read,20,partial,,2025-10-26T02:24:07.651089
e_221_ex,4057192912,2016-04-05,Morning Exercise,30,missed,,2025-10-26T02:24:07.651167
e_221_water,4057192912,2016-04-05,Drink Water,8,partial,,2025-10-26T02:24:07.651167
e_221_read,4057192912,2016-04-05,Read,20,missed,,2025-10-26T02:24:07.651167
e_222_ex,4057192912,2016-04-06,Morning Exercise,30,missed,,2025-10-26T02:24:07.651251
e_222_water,4057192912,2016-04-06,Drink Water,8,partial,,2025-10-26T02:24:07.651251
e_222_read,4057192912,2016-04-06,Read,20,done,,2025-10-26T02:24:07.651251
e_223_ex,4057192912,2016-04-07,Morning Exercise,30,missed,,2025-10-26T02:24:07.651323
e_223_water,4057192912,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.651323
e_223_read,4057192912,2016-04-07,Read,20,missed,,2025-10-26T02:24:07.651323
e_224_ex,4057192912,2016-04-08,Morning Exercise,30,done,,2025-10-26T02:24:07.651404
e_224_water,4057192912,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.651404
e_224_read,4057192912,2016-04-08,Read,20,done,,2025-10-26T02:24:07.651404
e_225_ex,4057192912,2016-04-09,Morning Exercise,30,missed,,2025-10-26T02:24:07.651484
e_225_water,4057192912,2016-04-09,Drink Water,8,done,,2025-10-26T02:24:07.651484
e_225_read,4057192912,2016-04-09,Read,20,partial,,2025-10-26T02:24:07.651484
e_226_ex,4057192912,2016-04-10,Morning Exercise,30,missed,,2025-10-26T02:24:07.651555
e_226_water,4057192912,2016-04-10,Drink Water,8,partial,,2025-10-26T02:24:07.651555
e_226_read,4057192912,2016-04-10,Read,20,partial,,2025-10-26T02:24:07.651555
e_227_ex,4057192912,2016-04-11,Morning Exercise,30,missed,,2025-10-26T02:24:07.651635
e_227_water,4057192912,2016-04-11,Drink Water,8,done,,2025-10-26T02:24:07.651635
e_227_read,4057192912,2016-04-11,Read,20,done,,2025-10-26T02:24:07.651635
e_228_ex,4057192912,2016-04-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.651693
e_228_water,4057192912,2016-04-12,Drink Water,8,partial,,2025-10-26T02:24:07.651693
e_228_read,4057192912,2016-04-12,Read,20,done,,2025-10-26T02:24:07.651693
e_229_ex,4319703577,2016-03-29,Morning Exercise,30,missed,,2025-10-26T02:24:07.651747
e_229_water,4319703577,2016-03-29,Drink Water,8,done,,2025-10-26T02:24:07.651747
e_229_read,4319703577,2016-03-29,Read,20,partial,,2025-10-26T02:24:07.651747
e_230_ex,4319703577,2016-03-30,Morning Exercise,30,partial,,2025-10-26T02:24:07.651802
e_230_water,4319703577,2016-03-30,Drink Water,8,done,,2025-10-26T02:24:07.651802
e_230_read,4319703577,2016-03-30,Read,20,done,,2025-10-26T02:24:07.651802
e_231_ex,4319703577,2016-03-31,Morning Exercise,30,partial,,2025-10-26T02:24:07.651857
e_231_water,4319703577,2016-03-31,Drink Water,8,partial,,2025-10-26T02:24:07.651857
e_231_read,4319703577,2016-03-31,Read,20,partial,,2025-10-26T02:24:07.651857
e_232_ex,4319703577,2016-04-01,Morning Exercise,30,done,,2025-10-26T02:24:07.651910
e_232_water,4319703577,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.651910
e_232_read,4319703577,2016-04-01,Read,20,done,,2025-10-26T02:24:07.651910
e_233_ex,4319703577,2016-04-02,Morning Exercise,30,partial,,2025-10-26T02:24:07.651962
e_233_water,4319703577,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.651962
e_233_read,4319703577,2016-04-02,Read,20,done,,2025-10-26T02:24:07.651962
e_234_ex,4319703577,2016-04-03,Morning Exercise,30,done,,2025-10-26T02:24:07.652016
e_234_water,4319703577,2016-04-03,Drink Water,8,partial,,2025-10-26T02:24:07.652016
e_234_read,4319703577,2016-04-03,Read,20,done,,2025-10-26T02:24:07.652016
e_235_ex,4319703577,2016-04-04,Morning Exercise,30,done,,2025-10-26T02:24:07.652089
e_235_water,4319703577,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.652089
e_235_read,4319703577,2016-04-04,Read,20,partial,,2025-10-26T02:24:07.652089
e_236_ex,4319703577,2016-04-05,Morning Exercise,30,partial,,2025-10-26T02:24:07.652170
e_236_water,4319703577,2016-04-05,Drink Water,8,done,,2025-10-26T02:24:07.652170
e_236_read,4319703577,2016-04-05,Read,20,done,,2025-10-26T02:24:07.652170
e_237_ex,4319703577,2016-04-06,Morning Exercise,30,done,,2025-10-26T02:24:07.652244
e_237_water,4319703577,2016-04-06,Drink Water,8,done,,2025-10-26T02:24:07.652244
e_237_read,4319703577,2016-04-06,Read,20,done,,2025-10-26T02:24:07.652244
e_238_ex,4319703577,2016-04-07,Morning Exercise,30,partial,,2025-10-26T02:24:07.652304
e_238_water,4319703577,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.652304
e_238_read,4319703577,2016-04-07,Read,20,done,,2025-10-26T02:24:07.652304
e_239_ex,4319703577,2016-04-08,Morning Exercise,30,missed,,2025-10-26T02:24:07.652358
e_239_water,4319703577,2016-04-08,Drink Water,8,partial,,2025-10-26T02:24:07.652358
e_239_read,4319703577,2016-04-08,Read,20,done,,2025-10-26T02:24:07.652358
e_240_ex,4319703577,2016-04-09,Morning Exercise,30,missed,,2025-10-26T02:24:07.652413
e_240_water,4319703577,2016-04-09,Drink Water,8,partial,,2025-10-26T02:24:07.652413
e_240_read,4319703577,2016-04-09,Read,20,missed,,2025-10-26T02:24:07.652413
e_241_ex,4388161847,2016-03-29,Morning Exercise,30,missed,,2025-10-26T02:24:07.652467
e_241_water,4388161847,2016-03-29,Drink Water,8,done,,2025-10-26T02:24:07.652467
e_241_read,4388161847,2016-03-29,Read,20,done,,2025-10-26T02:24:07.652467
e_242_ex,4388161847,2016-03-30,Morning Exercise,30,missed,,2025-10-26T02:24:07.652521
e_242_water,4388161847,2016-03-30,Drink Water,8,partial,,2025-10-26T02:24:07.652521
e_242_read,4388161847,2016-03-30,Read,20,missed,,2025-10-26T02:24:07.652521
e_243_ex,4388161847,2016-03-31,Morning Exercise,30,missed,,2025-10-26T02:24:07.652590
e_243_water,4388161847,2016-03-31,Drink Water,8,missed,,2025-10-26T02:24:07.652590
e_243_read,4388161847,2016-03-31,Read,20,missed,,2025-10-26T02:24:07.652590
e_244_ex,4388161847,2016-04-01,Morning Exercise,30,missed,,2025-10-26T02:24:07.652658
e_244_water,4388161847,2016-04-01,Drink Water,8,partial,,2025-10-26T02:24:07.652658
e_244_read,4388161847,2016-04-01,Read,20,partial,,2025-10-26T02:24:07.652658
e_245_ex,4388161847,2016-04-02,Morning Exercise,30,missed,,2025-10-26T02:24:07.652714
e_245_water,4388161847,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.652714
e_245_read,4388161847,2016-04-02,Read,20,missed,,2025-10-26T02:24:07.652714
e_246_ex,4388161847,2016-04-03,Morning Exercise,30,missed,,2025-10-26T02:24:07.652767
e_246_water,4388161847,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.652767
e_246_read,4388161847,2016-04-03,Read,20,done,,2025-10-26T02:24:07.652767
e_247_ex,4388161847,2016-04-04,Morning Exercise,30,missed,,2025-10-26T02:24:07.652820
e_247_water,4388161847,2016-04-04,Drink Water,8,partial,,2025-10-26T02:24:07.652820
e_247_read,4388161847,2016-04-04,Read,20,done,,2025-10-26T02:24:07.652820
e_248_ex,4388161847,2016-04-05,Morning Exercise,30,missed,,2025-10-26T02:24:07.652875
e_248_water,4388161847,2016-04-05,Drink Water,8,done,,2025-10-26T02:24:07.652875
e_248_read,4388161847,2016-04-05,Read,20,done,,2025-10-26T02:24:07.652875
e_249_ex,4445114986,2016-03-29,Morning Exercise,30,missed,,2025-10-26T02:24:07.652930
e_249_water,4445114986,2016-03-29,Drink Water,8,done,,2025-10-26T02:24:07.652930
e_249_read,4445114986,2016-03-29,Read,20,done,,2025-10-26T02:24:07.652930
e_250_ex,4445114986,2016-03-30,Morning Exercise,30,missed,,2025-10-26T02:24:07.652983
e_250_water,4445114986,2016-03-30,Drink Water,8,done,,2025-10-26T02:24:07.652983
e_250_read,4445114986,2016-03-30,Read,20,done,,2025-10-26T02:24:07.652983
e_251_ex,4445114986,2016-03-31,Morning Exercise,30,missed,,2025-10-26T02:24:07.653036
e_251_water,4445114986,2016-03-31,Drink Water,8,done,,2025-10-26T02:24:07.653036
e_251_read,4445114986,2016-03-31,Read,20,done,,2025-10-26T02:24:07.653036
e_252_ex,4445114986,2016-04-01,Morning Exercise,30,missed,,2025-10-26T02:24:07.653089
e_252_water,4445114986,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.653089
e_252_read,4445114986,2016-04-01,Read,20,done,,2025-10-26T02:24:07.653089
e_253_ex,4445114986,2016-04-02,Morning Exercise,30,missed,,2025-10-26T02:24:07.653141
e_253_water,4445114986,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.653141
e_253_read,4445114986,2016-04-02,Read,20,partial,,2025-10-26T02:24:07.653141
e_254_ex,4445114986,2016-04-03,Morning Exercise,30,missed,,2025-10-26T02:24:07.653199
e_254_water,4445114986,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.653199
e_254_read,4445114986,2016-04-03,Read,20,partial,,2025-10-26T02:24:07.653199
e_255_ex,4445114986,2016-04-04,Morning Exercise,30,missed,,2025-10-26T02:24:07.653326
e_255_water,4445114986,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.653326
e_255_read,4445114986,2016-04-04,Read,20,partial,,2025-10-26T02:24:07.653326
e_256_ex,4445114986,2016-04-05,Morning Exercise,30,missed,,2025-10-26T02:24:07.653393
e_256_water,4445114986,2016-04-05,Drink Water,8,done,,2025-10-26T02:24:07.653393
e_256_read,4445114986,2016-04-05,Read,20,partial,,2025-10-26T02:24:07.653393
e_257_ex,4445114986,2016-04-06,Morning Exercise,30,done,,2025-10-26T02:24:07.653449
e_257_water,4445114986,2016-04-06,Drink Water,8,done,,2025-10-26T02:24:07.653449
e_257_read,4445114986,2016-04-06,Read,20,done,,2025-10-26T02:24:07.653449
e_258_ex,4445114986,2016-04-07,Morning Exercise,30,partial,,2025-10-26T02:24:07.653507
e_258_water,4445114986,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.653507
e_258_read,4445114986,2016-04-07,Read,20,done,,2025-10-26T02:24:07.653507
e_259_ex,4445114986,2016-04-08,Morning Exercise,30,missed,,2025-10-26T02:24:07.653562
e_259_water,4445114986,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.653562
e_259_read,4445114986,2016-04-08,Read,20,done,,2025-10-26T02:24:07.653562
e_260_ex,4445114986,2016-04-09,Morning Exercise,30,missed,,2025-10-26T02:24:07.653616
e_260_water,4445114986,2016-04-09,Drink Water,8,done,,2025-10-26T02:24:07.653616
e_260_read,4445114986,2016-04-09,Read,20,done,,2025-10-26T02:24:07.653616
e_261_ex,4445114986,2016-04-10,Morning Exercise,30,missed,,2025-10-26T02:24:07.653689
e_261_water,4445114986,2016-04-10,Drink Water,8,done,,2025-10-26T02:24:07.653689
e_261_read,4445114986,2016-04-10,Read,20,done,,2025-10-26T02:24:07.653689
e_262_ex,4445114986,2016-04-11,Morning Exercise,30,partial,,2025-10-26T02:24:07.653748
e_262_water,4445114986,2016-04-11,Drink Water,8,done,,2025-10-26T02:24:07.653748
e_262_read,4445114986,2016-04-11,Read,20,partial,,2025-10-26T02:24:07.653748
e_263_ex,4445114986,2016-04-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.653803
e_263_water,4445114986,2016-04-12,Drink Water,8,partial,,2025-10-26T02:24:07.653803
e_263_read,4445114986,2016-04-12,Read,20,partial,,2025-10-26T02:24:07.653803
e_264_ex,4558609924,2016-04-01,Morning Exercise,30,missed,,2025-10-26T02:24:07.653857
e_264_water,4558609924,2016-04-01,Drink Water,8,partial,,2025-10-26T02:24:07.653857
e_264_read,4558609924,2016-04-01,Read,20,done,,2025-10-26T02:24:07.653857
e_265_ex,4558609924,2016-04-02,Morning Exercise,30,missed,,2025-10-26T02:24:07.653912
e_265_water,4558609924,2016-04-02,Drink Water,8,partial,,2025-10-26T02:24:07.653912
e_265_read,4558609924,2016-04-02,Read,20,partial,,2025-10-26T02:24:07.653912
e_266_ex,4558609924,2016-04-03,Morning Exercise,30,missed,,2025-10-26T02:24:07.653966
e_266_water,4558609924,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.653966
e_266_read,4558609924,2016-04-03,Read,20,done,,2025-10-26T02:24:07.653966
e_267_ex,4558609924,2016-04-04,Morning Exercise,30,missed,,2025-10-26T02:24:07.654022
e_267_water,4558609924,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.654022
e_267_read,4558609924,2016-04-04,Read,20,partial,,2025-10-26T02:24:07.654022
e_268_ex,4558609924,2016-04-05,Morning Exercise,30,done,,2025-10-26T02:24:07.654076
e_268_water,4558609924,2016-04-05,Drink Water,8,partial,,2025-10-26T02:24:07.654076
e_268_read,4558609924,2016-04-05,Read,20,done,,2025-10-26T02:24:07.654076
e_269_ex,4558609924,2016-04-06,Morning Exercise,30,missed,,2025-10-26T02:24:07.654130
e_269_water,4558609924,2016-04-06,Drink Water,8,partial,,2025-10-26T02:24:07.654130
e_269_read,4558609924,2016-04-06,Read,20,done,,2025-10-26T02:24:07.654130
e_270_ex,4558609924,2016-04-07,Morning Exercise,30,done,,2025-10-26T02:24:07.654182
e_270_water,4558609924,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.654182
e_270_read,4558609924,2016-04-07,Read,20,done,,2025-10-26T02:24:07.654182
e_271_ex,4558609924,2016-04-08,Morning Exercise,30,missed,,2025-10-26T02:24:07.654236
e_271_water,4558609924,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.654236
e_271_read,4558609924,2016-04-08,Read,20,partial,,2025-10-26T02:24:07.654236
e_272_ex,4558609924,2016-04-09,Morning Exercise,30,missed,,2025-10-26T02:24:07.654289
e_272_water,4558609924,2016-04-09,Drink Water,8,partial,,2025-10-26T02:24:07.654289
e_272_read,4558609924,2016-04-09,Read,20,done,,2025-10-26T02:24:07.654289
e_273_ex,4558609924,2016-04-10,Morning Exercise,30,missed,,2025-10-26T02:24:07.654342
e_273_water,4558609924,2016-04-10,Drink Water,8,done,,2025-10-26T02:24:07.654342
e_273_read,4558609924,2016-04-10,Read,20,partial,,2025-10-26T02:24:07.654342
e_274_ex,4558609924,2016-04-11,Morning Exercise,30,missed,,2025-10-26T02:24:07.654407
e_274_water,4558609924,2016-04-11,Drink Water,8,done,,2025-10-26T02:24:07.654407
e_274_read,4558609924,2016-04-11,Read,20,done,,2025-10-26T02:24:07.654407
e_275_ex,4558609924,2016-04-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.654464
e_275_water,4558609924,2016-04-12,Drink Water,8,done,,2025-10-26T02:24:07.654464
e_275_read,4558609924,2016-04-12,Read,20,done,,2025-10-26T02:24:07.654464
e_276_ex,4702921684,2016-03-29,Morning Exercise,30,missed,,2025-10-26T02:24:07.654519
e_276_water,4702921684,2016-03-29,Drink Water,8,done,,2025-10-26T02:24:07.654519
e_276_read,4702921684,2016-03-29,Read,20,done,,2025-10-26T02:24:07.654519
e_277_ex,4702921684,2016-03-30,Morning Exercise,30,partial,,2025-10-26T02:24:07.654575
e_277_water,4702921684,2016-03-30,Drink Water,8,done,,2025-10-26T02:24:07.654575
e_277_read,4702921684,2016-03-30,Read,20,done,,2025-10-26T02:24:07.654575
e_278_ex,4702921684,2016-03-31,Morning Exercise,30,missed,,2025-10-26T02:24:07.654630
e_278_water,4702921684,2016-03-31,Drink Water,8,done,,2025-10-26T02:24:07.654630
e_278_read,4702921684,2016-03-31,Read,20,done,,2025-10-26T02:24:07.654630
e_279_ex,4702921684,2016-04-01,Morning Exercise,30,missed,,2025-10-26T02:24:07.654683
e_279_water,4702921684,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.654683
e_279_read,4702921684,2016-04-01,Read,20,partial,,2025-10-26T02:24:07.654683
e_280_ex,4702921684,2016-04-02,Morning Exercise,30,done,,2025-10-26T02:24:07.654746
e_280_water,4702921684,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.654746
e_280_read,4702921684,2016-04-02,Read,20,done,,2025-10-26T02:24:07.654746
e_281_ex,4702921684,2016-04-03,Morning Exercise,30,done,,2025-10-26T02:24:07.654814
e_281_water,4702921684,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.654814
e_281_read,4702921684,2016-04-03,Read,20,done,,2025-10-26T02:24:07.654814
e_282_ex,4702921684,2016-04-04,Morning Exercise,30,done,,2025-10-26T02:24:07.654868
e_282_water,4702921684,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.654868
e_282_read,4702921684,2016-04-04,Read,20,done,,2025-10-26T02:24:07.654868
e_283_ex,4702921684,2016-04-05,Morning Exercise,30,done,,2025-10-26T02:24:07.654922
e_283_water,4702921684,2016-04-05,Drink Water,8,done,,2025-10-26T02:24:07.654922
e_283_read,4702921684,2016-04-05,Read,20,done,,2025-10-26T02:24:07.654922
e_284_ex,4702921684,2016-04-06,Morning Exercise,30,missed,,2025-10-26T02:24:07.654976
e_284_water,4702921684,2016-04-06,Drink Water,8,done,,2025-10-26T02:24:07.654976
e_284_read,4702921684,2016-04-06,Read,20,partial,,2025-10-26T02:24:07.654976
e_285_ex,4702921684,2016-04-07,Morning Exercise,30,missed,,2025-10-26T02:24:07.655031
e_285_water,4702921684,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.655031
e_285_read,4702921684,2016-04-07,Read,20,done,,2025-10-26T02:24:07.655031
e_286_ex,4702921684,2016-04-08,Morning Exercise,30,partial,,2025-10-26T02:24:07.655084
e_286_water,4702921684,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.655084
e_286_read,4702921684,2016-04-08,Read,20,done,,2025-10-26T02:24:07.655084
e_287_ex,4702921684,2016-04-09,Morning Exercise,30,done,,2025-10-26T02:24:07.655143
e_287_water,4702921684,2016-04-09,Drink Water,8,done,,2025-10-26T02:24:07.655143
e_287_read,4702921684,2016-04-09,Read,20,done,,2025-10-26T02:24:07.655143
e_288_ex,4702921684,2016-04-10,Morning Exercise,30,partial,,2025-10-26T02:24:07.655196
e_288_water,4702921684,2016-04-10,Drink Water,8,done,,2025-10-26T02:24:07.655196
e_288_read,4702921684,2016-04-10,Read,20,partial,,2025-10-26T02:24:07.655196
e_289_ex,4702921684,2016-04-11,Morning Exercise,30,missed,,2025-10-26T02:24:07.655250
e_289_water,4702921684,2016-04-11,Drink Water,8,done,,2025-10-26T02:24:07.655250
e_289_read,4702921684,2016-04-11,Read,20,partial,,2025-10-26T02:24:07.655250
e_290_ex,4702921684,2016-04-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.655304
e_290_water,4702921684,2016-04-12,Drink Water,8,done,,2025-10-26T02:24:07.655304
e_290_read,4702921684,2016-04-12,Read,20,missed,,2025-10-26T02:24:07.655304
e_291_ex,5553957443,2016-04-01,Morning Exercise,30,done,,2025-10-26T02:24:07.655357
e_291_water,5553957443,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.655357
e_291_read,5553957443,2016-04-01,Read,20,partial,,2025-10-26T02:24:07.655357
e_292_ex,5553957443,2016-04-02,Morning Exercise,30,missed,,2025-10-26T02:24:07.655410
e_292_water,5553957443,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.655410
e_292_read,5553957443,2016-04-02,Read,20,done,,2025-10-26T02:24:07.655410
e_293_ex,5553957443,2016-04-03,Morning Exercise,30,missed,,2025-10-26T02:24:07.655469
e_293_water,5553957443,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.655469
e_293_read,5553957443,2016-04-03,Read,20,done,,2025-10-26T02:24:07.655469
e_294_ex,5553957443,2016-04-04,Morning Exercise,30,done,,2025-10-26T02:24:07.655532
e_294_water,5553957443,2016-04-04,Drink Water,8,partial,,2025-10-26T02:24:07.655532
e_294_read,5553957443,2016-04-04,Read,20,done,,2025-10-26T02:24:07.655532
e_295_ex,5553957443,2016-04-05,Morning Exercise,30,done,,2025-10-26T02:24:07.655589
e_295_water,5553957443,2016-04-05,Drink Water,8,done,,2025-10-26T02:24:07.655589
e_295_read,5553957443,2016-04-05,Read,20,done,,2025-10-26T02:24:07.655589
e_296_ex,5553957443,2016-04-06,Morning Exercise,30,done,,2025-10-26T02:24:07.655642
e_296_water,5553957443,2016-04-06,Drink Water,8,missed,,2025-10-26T02:24:07.655642
e_296_read,5553957443,2016-04-06,Read,20,partial,,2025-10-26T02:24:07.655642
e_297_ex,5553957443,2016-04-07,Morning Exercise,30,done,,2025-10-26T02:24:07.655694
e_297_water,5553957443,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.655694
e_297_read,5553957443,2016-04-07,Read,20,done,,2025-10-26T02:24:07.655694
e_298_ex,5553957443,2016-04-08,Morning Exercise,30,done,,2025-10-26T02:24:07.655746
e_298_water,5553957443,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.655746
e_298_read,5553957443,2016-04-08,Read,20,done,,2025-10-26T02:24:07.655746
e_299_ex,5553957443,2016-04-09,Morning Exercise,30,missed,,2025-10-26T02:24:07.655801
e_299_water,5553957443,2016-04-09,Drink Water,8,done,,2025-10-26T02:24:07.655801
e_299_read,5553957443,2016-04-09,Read,20,done,,2025-10-26T02:24:07.655801
e_300_ex,5553957443,2016-04-10,Morning Exercise,30,partial,,2025-10-26T02:24:07.655882
e_300_water,5553957443,2016-04-10,Drink Water,8,partial,,2025-10-26T02:24:07.655882
e_300_read,5553957443,2016-04-10,Read,20,done,,2025-10-26T02:24:07.655882
e_301_ex,5553957443,2016-04-11,Morning Exercise,30,done,,2025-10-26T02:24:07.655939
e_301_water,5553957443,2016-04-11,Drink Water,8,done,,2025-10-26T02:24:07.655939
e_301_read,5553957443,2016-04-11,Read,20,done,,2025-10-26T02:24:07.655939
e_302_ex,5553957443,2016-04-12,Morning Exercise,30,partial,,2025-10-26T02:24:07.655994
e_302_water,5553957443,2016-04-12,Drink Water,8,partial,,2025-10-26T02:24:07.655994
e_302_read,5553957443,2016-04-12,Read,20,partial,,2025-10-26T02:24:07.655994
e_303_ex,5577150313,2016-04-01,Morning Exercise,30,done,,2025-10-26T02:24:07.656047
e_303_water,5577150313,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.656047
e_303_read,5577150313,2016-04-01,Read,20,partial,,2025-10-26T02:24:07.656047
e_304_ex,5577150313,2016-04-02,Morning Exercise,30,done,,2025-10-26T02:24:07.656141
e_304_water,5577150313,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.656141
e_304_read,5577150313,2016-04-02,Read,20,partial,,2025-10-26T02:24:07.656141
e_305_ex,5577150313,2016-04-03,Morning Exercise,30,done,,2025-10-26T02:24:07.656207
e_305_water,5577150313,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.656207
e_305_read,5577150313,2016-04-03,Read,20,partial,,2025-10-26T02:24:07.656207
e_306_ex,5577150313,2016-04-04,Morning Exercise,30,done,,2025-10-26T02:24:07.656262
e_306_water,5577150313,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.656262
